customer_id,region,plan,tenure_months,monthly_spend,support_tickets,churned
4673,South,Basic,13,48.41,1,0
4674,East,Standard,30,68.66,0,0
4675,West,Standard,34,88.37,1,0
4676,South,Basic,6,64.47,1,0
4677,South,Premium,61,51.71,1,0
4678,North,Premium,37,55.79,1,0
4679,North,Premium,69,52.61,1,0
4680,East,Premium,34,48.33,2,0
4681,North,Standard,43,86.97,0,0
4682,South,Standard,58,34.52,0,0
4683,South,Premium,16,68.79,0,0
4684,North,Basic,65,45.73,1,0
4685,North,Premium,14,21.35,2,0
4686,South,Standard,71,44.61,0,0
4687,West,Standard,46,38.16,0,1
4688,East,Basic,37,58.4,0,1
4689,South,Basic,15,49.64,1,0
4690,North,Basic,41,29.6,0,0
4691,East,Basic,40,74.48,0,0
4692,North,Basic,70,67.62,1,0
4693,South,Basic,60,76.55,2,1
4694,East,Basic,35,52.27,1,0
4695,South,Standard,28,47.36,1,0
4696,North,Basic,28,60.66,1,0
4697,North,Premium,27,37.61,0,0
4698,North,Basic,1,50.34,2,1
4699,South,Standard,3,44.84,3,0
4700,West,Basic,54,21.7,1,0
4701,North,Standard,19,50.29,0,0
4702,South,Standard,30,40.06,0,0
4703,East,Standard,50,43.63,1,0
4704,North,Basic,44,54.55,0,0
4705,North,Standard,26,70.91,2,0
4706,South,Basic,54,32.72,0,1
4707,East,Standard,12,41.94,3,1
4708,South,Basic,34,34.23,1,0
4709,East,Standard,8,33.06,2,1
4710,West,Basic,38,37.3,1,0
4711,East,Standard,7,44.46,1,0
4712,West,Basic,67,58.55,1,0
4713,East,Basic,47,53.77,3,1
4714,West,Basic,18,28.98,0,0
4715,West,Basic,44,71.29,0,0
4716,East,Standard,25,65.0,0,0
4717,East,Premium,37,31.78,1,0
4718,West,Standard,12,70.03,1,0
4719,South,Basic,36,53.88,3,1
4720,East,Basic,8,45.18,1,0
4721,South,Premium,11,54.45,1,0
4722,West,Basic,42,47.54,4,1
4723,South,Basic,36,57.81,0,0
4724,East,Premium,21,51.37,1,0
4725,East,Basic,5,41.93,2,0
4726,West,Basic,31,11.54,1,0
4727,North,Basic,66,57.49,0,0
4728,East,Standard,51,41.27,1,0
4729,East,Basic,5,62.0,3,0
4730,West,Standard,67,56.67,4,0
4731,West,Basic,31,41.74,0,0
4732,South,Basic,41,66.41,1,0
4733,South,Basic,1,51.69,1,0
4734,North,Premium,23,50.95,0,0
4735,West,Basic,56,45.51,0,0
4736,North,Standard,24,78.3,0,0
4737,East,Basic,12,35.16,4,1
4738,East,Basic,7,42.19,2,0
4739,South,Basic,66,25.73,2,0
4740,North,Standard,58,61.08,1,0
4741,North,Standard,4,37.52,2,0
4742,West,Premium,66,39.54,2,0
4743,South,Premium,59,38.7,2,0
4744,North,Standard,26,49.13,1,0
4745,East,Standard,47,25.49,0,0
4746,North,Standard,19,8.0,1,0
4747,West,Standard,18,56.24,3,0
4748,South,Basic,51,9.96,3,0
4749,North,Premium,15,63.37,1,0
4750,North,Premium,26,76.05,0,0
4751,South,Basic,26,45.04,0,0
4752,South,Premium,11,71.39,3,0
4753,East,Premium,59,47.56,1,0
4754,South,Basic,48,76.79,0,0
4755,South,Premium,62,39.79,0,0
4756,North,Basic,38,8.0,1,0
4757,North,Basic,13,46.56,1,1
4758,West,Basic,20,78.74,3,1
4759,North,Standard,26,57.63,1,0
4760,West,Basic,67,38.72,1,0
4761,South,Premium,17,53.92,2,0
4762,North,Basic,50,65.48,1,0
4763,North,Basic,9,46.46,1,0
4764,North,Standard,68,95.28,0,0
4765,East,Basic,46,38.69,0,0
4766,South,Standard,31,66.05,0,0
4767,South,Basic,25,61.71,0,0
4768,East,Premium,26,35.4,1,0
4769,East,Standard,17,40.36,1,0
4770,West,Basic,43,66.33,1,1
4771,West,Basic,62,50.61,0,0
4772,East,Basic,18,54.09,3,0
4773,East,Premium,54,18.55,3,0
4774,East,Standard,41,59.81,0,1
4775,South,Basic,55,53.17,0,0
4776,East,Basic,55,46.85,1,0
4777,North,Premium,3,54.5,0,0
4778,East,Basic,2,40.63,2,1
4779,West,Standard,65,37.35,1,0
4780,North,Standard,12,43.65,1,0
4781,West,Basic,41,39.64,0,1
4782,West,Standard,54,87.25,1,0
4783,North,Basic,36,64.41,2,1
4784,South,Basic,1,30.57,0,0
4785,West,Premium,1,84.65,0,0
4786,West,Standard,48,40.21,0,0
4787,North,Premium,64,48.53,2,0
4788,South,Standard,25,64.15,0,0
4789,East,Basic,39,12.54,3,0
4790,North,Standard,67,43.73,1,0
4791,South,Standard,59,37.68,1,1
4792,North,Basic,39,51.69,1,0
4793,North,Basic,47,54.66,1,1
4794,South,Standard,69,46.61,1,0
4795,East,Standard,57,45.77,1,0
4796,East,Basic,30,67.17,2,1
4797,East,Premium,50,53.43,0,0
4798,South,Basic,24,48.75,1,0
4799,North,Basic,66,50.66,1,0
4800,North,Basic,7,81.05,0,1
4801,North,Premium,17,51.11,0,0
4802,South,Basic,25,38.74,0,0
4803,North,Standard,15,13.64,0,0
4804,North,Basic,43,22.19,1,0
4805,North,Standard,51,39.59,2,0
4806,East,Standard,64,46.05,2,1
4807,East,Basic,36,38.0,0,0
4808,West,Premium,45,54.32,1,0
4809,East,Basic,43,37.77,1,0
4810,South,Basic,1,31.54,1,0
4811,North,Standard,51,59.03,0,0
4812,South,Standard,2,72.65,0,0
4813,North,Basic,39,28.07,1,0
4814,South,Standard,71,52.39,0,0
4815,South,Basic,56,13.71,0,0
4816,South,Standard,36,21.46,3,0
4817,North,Standard,23,37.4,3,0
4818,East,Premium,60,68.43,1,0
4819,West,Standard,61,33.98,0,0
4820,East,Standard,27,33.31,0,0
4821,East,Standard,8,48.65,3,0
4822,South,Basic,42,48.67,3,1
4823,North,Basic,46,33.87,1,1
4824,East,Premium,67,83.75,0,0
4825,South,Basic,64,43.22,0,0
4826,North,Standard,17,50.04,0,0
4827,South,Basic,18,40.77,0,0
4828,West,Premium,71,55.92,0,0
4829,East,Basic,24,70.23,1,0
4830,South,Premium,33,77.95,1,0
4831,East,Standard,22,34.28,4,0
4832,South,Basic,28,67.81,1,0
4833,South,Standard,41,57.89,1,0
4834,North,Standard,21,65.54,0,0
4835,South,Basic,30,46.35,1,0
4836,East,Basic,26,44.63,1,0
4837,North,Standard,8,64.84,1,0
4838,East,Standard,56,65.18,3,0
4839,North,Basic,64,76.18,1,0
4840,East,Premium,35,51.57,0,0
4841,East,Basic,15,46.08,0,1
4842,East,Basic,46,8.0,2,0
4843,East,Standard,38,19.0,0,0
4844,West,Basic,40,40.9,5,1
4845,South,Basic,43,28.18,2,0
4846,East,Standard,51,62.65,2,0
4847,East,Basic,3,24.42,2,0
4848,North,Basic,8,38.98,1,0
4849,North,Standard,7,39.68,4,0
4850,South,Standard,11,69.69,1,0
4851,North,Premium,69,37.05,0,0
4852,South,Standard,52,56.14,1,0
4853,South,Standard,48,51.52,1,0
4854,East,Basic,50,64.26,1,0
4855,North,Standard,3,63.3,0,0
4856,East,Basic,16,47.4,1,0
4857,South,Basic,57,17.47,1,0
4858,East,Premium,33,43.83,1,0
4859,North,Standard,37,47.64,5,0
4860,South,Standard,54,53.15,1,0
4861,North,Basic,6,34.72,2,0
4862,East,Basic,57,68.54,1,1
4863,South,Standard,49,48.25,2,0
4864,West,Standard,29,31.43,1,0
4865,South,Standard,36,39.75,2,0
4866,South,Basic,6,82.71,1,0
4867,North,Basic,15,59.96,2,1
4868,East,Standard,18,66.87,0,0
4869,South,Standard,63,29.25,1,0
4870,South,Basic,9,35.6,0,0
4871,North,Basic,21,35.73,1,0
4872,North,Basic,10,51.32,2,0
4873,North,Basic,21,44.87,1,1
4874,West,Standard,1,39.19,2,0
4875,South,Basic,20,41.45,0,0
4876,North,Standard,52,33.71,2,0
4877,West,Standard,55,44.76,1,0
4878,North,Premium,27,68.04,2,0
4879,South,Premium,51,20.76,1,0
4880,East,Basic,44,54.24,3,1
4881,West,Basic,65,72.84,1,1
4882,East,Basic,58,44.7,2,0
4883,South,Standard,17,38.48,3,0
4884,West,Basic,42,64.64,1,1
4885,North,Basic,56,30.28,3,0
4886,West,Basic,22,47.59,2,1
4887,West,Basic,41,29.28,0,0
4888,West,Standard,29,14.34,0,0
4889,North,Standard,22,45.26,1,0
4890,North,Standard,15,25.26,0,0
4891,East,Premium,3,47.79,3,0
4892,South,Basic,54,68.07,3,1
4893,South,Basic,59,81.38,3,1
4894,West,Basic,47,49.68,0,0
4895,East,Standard,18,66.35,0,0
4896,South,Standard,2,55.18,0,0
4897,South,Basic,45,41.1,0,0
4898,North,Premium,15,13.35,1,0
4899,North,Basic,39,77.28,3,1
4900,North,Basic,69,29.12,0,0
4901,East,Standard,1,72.89,0,0
4902,East,Premium,41,57.66,1,0
4903,South,Standard,71,30.43,1,0
4904,South,Premium,24,53.62,1,0
4905,East,Basic,58,86.39,1,0
4906,East,Standard,59,75.64,1,0
4907,West,Premium,35,38.77,0,0
4908,South,Standard,22,35.18,0,0
4909,East,Basic,49,49.8,3,1
4910,South,Premium,44,45.02,1,0
4911,South,Basic,34,69.6,2,1
4912,West,Basic,14,61.31,0,1
4913,South,Premium,53,17.54,1,0
4914,South,Premium,16,56.26,0,0
4915,South,Premium,10,44.78,1,0
4916,South,Premium,5,48.67,2,0
4917,South,Basic,32,52.48,1,0
4918,East,Premium,9,69.58,2,0
4919,South,Basic,24,65.6,2,0
4920,North,Standard,18,34.5,0,0
4921,West,Basic,33,46.94,0,1
4922,South,Premium,56,39.93,2,0
4923,West,Standard,32,17.73,1,0
4924,North,Premium,40,46.03,4,0
4925,South,Basic,11,81.21,2,1
4926,South,Basic,9,17.18,1,0
4927,West,Basic,70,47.57,0,0
4928,North,Basic,45,46.99,1,0
4929,West,Standard,2,53.18,2,1
4930,South,Basic,41,30.67,2,0
4931,South,Standard,1,22.35,2,0
4932,South,Basic,6,23.19,1,0
4933,North,Basic,27,71.96,1,0
4934,South,Standard,47,30.31,0,0
4935,North,Basic,45,39.01,1,0
4936,South,Basic,57,85.88,2,0
4937,East,Basic,13,34.78,2,0
4938,South,Basic,14,54.16,1,0
4939,North,Standard,38,67.15,0,0
4940,North,Basic,62,66.28,3,0
4941,North,Basic,52,24.03,2,1
4942,North,Standard,48,35.16,0,0
4943,East,Standard,7,53.44,2,0
4944,North,Standard,63,82.72,2,1
4945,West,Basic,70,34.29,0,0
4946,North,Premium,42,39.11,1,0
4947,North,Basic,24,55.55,0,0
4948,West,Basic,48,59.15,3,1
4949,North,Premium,46,60.24,2,0
4950,South,Standard,66,32.77,0,0
4951,West,Standard,8,38.42,2,1
4952,West,Premium,37,51.88,3,0
4953,East,Basic,51,70.72,0,1
4954,North,Premium,25,43.71,1,0
4955,South,Standard,60,47.6,1,0
4956,West,Basic,5,29.53,2,0
4957,West,Basic,8,81.54,1,1
4958,North,Basic,57,50.78,1,0
4959,South,Premium,9,67.4,1,0
4960,South,Basic,30,48.54,1,0
4961,North,Basic,20,49.53,1,0
4962,East,Standard,49,20.99,3,0
4963,North,Standard,1,9.29,2,0
4964,South,Basic,26,70.53,1,1
4965,North,Premium,71,49.41,0,0
4966,South,Standard,27,51.72,1,0
4967,North,Premium,43,25.52,1,0
4968,South,Basic,71,31.74,0,0
4969,North,Basic,44,67.12,0,0
4970,West,Standard,54,79.32,2,0
4971,North,Basic,69,36.82,2,0
4972,South,Standard,44,60.09,1,0
4973,North,Basic,60,51.42,1,0
4974,North,Standard,37,45.83,2,0
4975,North,Premium,58,81.34,1,0
4976,North,Premium,46,39.84,2,0
4977,North,Premium,25,70.33,1,0
4978,South,Premium,40,54.87,1,0
4979,East,Basic,24,47.7,2,0
4980,North,Basic,29,72.7,0,1
4981,South,Premium,21,53.22,0,0
4982,South,Premium,35,46.26,0,0
4983,North,Premium,25,72.83,0,0
4984,South,Standard,45,70.49,1,0
4985,North,Basic,27,69.64,1,0
4986,North,Premium,35,8.0,2,0
4987,South,Premium,10,55.92,0,0
4988,West,Standard,28,51.82,1,0
4989,West,Premium,26,47.37,1,0
4990,West,Standard,69,58.98,1,0
4991,South,Premium,32,52.69,2,0
4992,North,Basic,2,60.2,4,0
4993,South,Premium,22,43.18,0,0
4994,North,Basic,52,74.97,0,0
4995,North,Basic,12,62.02,1,0
4996,North,Basic,12,57.77,2,0
4997,South,Standard,27,56.89,1,0
4998,South,Basic,26,68.83,1,0
4999,North,Premium,35,66.39,2,0
